session_id,user_id,session_date,session_duration_minutes,pages_viewed
560a27b7-e135-4b26-b838-1cefbaa93683,881,2024-11-25 11:28:06,23.11,19
9686d7f8-db43-4c9e-a97f-624e636ee932,881,2024-03-04 01:06:59,1.76,18
c315a1e0-6ee3-4679-9580-cd6bc7069bf2,881,2024-05-03 19:55:42,13.47,8
7765f0fa-8741-4021-b4ba-55e082eca62f,881,2024-09-10 19:05:40,25.86,14
21f7e10b-711e-4308-afd0-85d0f4668500,881,2024-05-27 13:13:58,15.21,18
49bd820c-1da5-4cf4-aeb5-7252d5a615a7,881,2024-02-09 04:21:33,21.01,9
784c9f1d-b429-40b5-9c50-ce20fd47c415,881,2024-11-01 19:40:22,22.92,11
b8925b5b-af73-46ec-84af-4d0c2882dc6a,882,2024-08-01 09:55:22,10.91,15
bea1791a-3b25-4371-9af4-387b849cce07,882,2024-08-20 09:15:20,27.62,7
fd50d539-8ffc-4916-9653-dcad7ab75036,882,2024-02-07 11:16:06,17.66,9
233aba0c-bf1b-4ad5-8886-aab4b3bd5235,883,2024-01-17 09:43:19,29.73,10
f35a66fd-d872-4d0e-b632-46a00c9533e2,883,2024-11-09 16:02:26,6.11,3
53befd4f-0532-4542-826d-ba0bf671c057,883,2024-05-09 09:01:48,6.47,17
afbcd27e-5a28-4083-89db-753770d2c1a1,883,2024-05-23 13:28:29,25.42,19
1541adab-bba2-4c3c-9386-38f4ed569309,884,2024-09-02 09:39:18,14.01,4
873ea33d-a101-498d-8737-927d92359528,884,2024-01-20 14:29:15,18.16,6
74bddd06-6925-4eca-9ba7-be9623f68833,884,2024-10-13 14:23:50,2.1,11
9b8304c6-3dd9-4745-85ce-27df869e0c3f,885,2024-03-06 20:18:01,28.02,2
b1900e29-8e7e-4442-894e-6fa8bdc3d92b,885,2024-03-31 14:19:45,8.39,7
56fe317f-4542-4a9b-ab4c-6937266f2567,885,2024-01-07 22:24:38,26.73,8
1eeab7f2-beb4-46a7-ae44-acae43dcb9da,886,2024-11-26 21:19:49,17.45,18
738baf69-3d0c-4609-ba2d-fed9d9b5fa66,886,2024-07-01 12:18:37,8.22,17
618316b6-eb2e-4fb0-9a85-2bf169a0a1af,886,2024-11-17 08:33:27,29.51,1
140684a7-3c0a-424a-b1bb-147cdecd14d3,886,2024-04-11 17:38:33,25.54,2
3f0ff322-708b-46b1-9ae9-8355eee218d9,886,2024-02-01 12:49:41,1.6,11
e8623c37-d782-41f5-b711-f403b4edff0a,886,2024-01-22 21:42:54,13.25,8
0829bd1e-58eb-491a-ae8b-d42ecc236eb3,887,2024-06-11 09:31:13,20.32,16
171508f2-9a00-433b-900c-a7a3582a4219,887,2024-09-02 12:48:44,5.67,13
be87bd1b-a572-428b-a6b6-3b8304c8ea66,887,2024-11-07 04:24:58,26.78,16
c385068f-61fb-4b49-ab86-93db4ea494e9,887,2024-10-12 22:01:15,4.19,4
28f5d986-e51f-447d-8161-e0d8908a0782,887,2024-09-16 04:51:29,29.52,7
2ef06c49-ccc4-4bdc-8ba7-fd5aa7eae555,888,2024-10-08 09:58:25,12.07,2
74008b23-04d0-4c0a-9133-a0a1e22dd0d0,888,2024-08-08 23:14:13,29.08,19
055cc593-218c-43fb-8f9a-42a37c94196a,888,2024-03-03 05:43:59,11.71,8
50fade7d-e532-4bdc-9de3-63bd2449ec71,888,2024-09-01 02:40:28,12.55,15
092de073-444c-42be-8813-6cc4c14d45f0,888,2024-02-11 21:49:40,19.31,20
3e6738ba-4511-461d-9025-11769d4ba287,888,2024-08-10 04:52:43,27.31,10
642bbdfc-4f9f-4da6-9340-6282ea37bf3a,889,2024-02-20 20:45:08,24.56,14
0b4b56c3-4217-4707-92b9-864f648cb656,889,2024-02-07 02:34:24,14.05,13
5a5b5843-a5fe-4d77-9fe2-6d331b23c022,889,2024-10-01 04:52:56,12.33,19
0e0aa17b-8b2b-4a23-b3f4-7c329d244476,889,2024-09-21 23:25:49,13.47,13
9bac821a-2635-40cc-8c74-2f1a6f8609ba,889,2024-04-17 13:07:48,18.74,5
256799c7-c85d-41ae-99cc-852413ce34d1,890,2024-06-21 16:28:24,19.64,16
79fb1af3-ba4c-4702-b2c1-5f5ec6ad675b,890,2024-11-06 00:04:03,24.86,17
fffcf3e4-8d45-493f-a14a-605bb6cdb80f,890,2024-03-05 11:55:21,22.1,5
25d066aa-5e02-42bc-94a4-d544398fd47f,891,2024-02-14 08:31:56,17.18,11
32f6be2b-e3ee-4451-8859-c0c476da5321,891,2024-02-07 15:27:48,10.18,8
12051748-dba5-4bcb-84d7-70c7ad720fb4,891,2024-11-30 09:34:24,9.51,20
ec88ee50-11d7-4152-9472-9ce77998651a,892,2024-06-20 19:04:14,15.77,14
de216190-062c-4b71-8036-57aa7a11b0c6,892,2024-06-29 02:51:25,8.39,12
3640166a-c494-42ff-a987-434a77831e05,892,2024-12-03 17:16:06,3.08,2
639457c3-7e94-42e4-8e64-76c3cf276111,892,2024-03-01 11:02:04,12.26,14
da5ed12d-cb65-4b7b-850d-eeca20ca972f,892,2024-11-04 16:40:06,22.23,3
e86c419d-8ab1-4c4e-ac28-7e80cbaf34d7,893,2024-01-08 22:47:21,27.69,19
19b9ac01-780c-4bf6-8a3d-2d4efa98907e,893,2024-01-24 13:55:09,26.98,18
c1c99e18-5ffd-49f4-a3f8-47a6d9289751,893,2024-08-06 19:08:06,22.52,2
0c230a26-9695-43e8-8525-b6b8a42053aa,893,2024-10-25 09:00:12,4.71,5
0ccdf839-eec6-47fc-9ca5-012215ce3e3a,893,2024-09-19 01:35:48,21.41,5
cf40cbd0-dd78-4117-88e5-3c1cfd521cb0,893,2024-07-03 11:19:51,8.34,9
43b48f3e-33c5-4036-b39b-bde10f2e5861,893,2024-10-30 06:53:46,6.48,12
7cb29a1b-cc1d-490c-826c-8f91548b8b5b,893,2024-02-08 07:10:23,23.02,19
ec732c0a-add6-4733-824c-aff090075224,894,2024-01-04 11:39:38,28.92,4
68f778ec-d570-4027-abea-eaaa64d7c31f,894,2024-11-18 09:05:00,21.2,5
f10f1fca-67eb-48ab-a384-71304a740467,894,2024-02-14 17:28:52,20.67,7
9bef534a-a60d-4e74-98d7-3099f90c8ffe,895,2024-02-27 05:10:52,8.42,4
51a42080-0cc0-4ebf-854c-e5094d850f2f,895,2024-12-29 15:48:05,19.35,4
92892cb4-3fef-406b-9b85-28c6390cfd76,895,2024-10-14 11:48:06,7.07,19
6b6b9665-ac90-4733-929f-1723790d6ebb,895,2024-05-26 22:53:49,15.17,15
5334077a-d2b5-4254-97db-f3a7bab2069a,895,2024-11-21 22:57:41,6.52,9
0031072e-b03d-498e-8067-5d71b5f04c87,896,2024-08-01 06:34:38,27.73,2
f197d36e-b60c-403f-8deb-cecf8bdcd149,896,2024-03-13 23:23:42,1.23,2
aa1e4a0f-d5f2-4c7d-9d13-db5c7591964e,896,2024-06-07 01:54:03,22.3,5
86eeb516-1c77-46dd-88f0-f6a7e419e68e,896,2024-05-03 04:36:28,28.42,14
8265b774-a934-415d-92cb-15ff925b1a5e,896,2024-10-16 04:28:55,9.89,19
30048994-8793-423d-9b83-cc08fdf7994d,896,2024-06-30 13:07:44,3.19,19
6a8b87fb-8188-45ea-b7dd-a1c0b09dbf43,897,2024-07-10 02:13:35,22.64,14
9f4d10e1-81ca-41f4-b046-e325cb204f95,897,2024-11-25 00:47:40,4.69,16
278e1aa4-95b2-46d5-959c-9a5f2b3e85a6,897,2024-05-01 01:08:29,10.53,7
dddb5fc4-0ade-4ba8-a806-874014f7b99c,897,2024-09-23 20:57:36,4.42,17
b06aac85-e4f6-4883-b3cc-deecc26ade7f,897,2024-02-13 10:29:39,21.06,2
7e161c9e-a17a-4576-92b9-6909358c3fc3,897,2024-10-24 00:50:02,27.32,8
ccb86ccc-e780-4177-8351-bbd0be2615b8,898,2024-06-26 08:20:58,3.39,3
b90af65b-1a21-4606-866f-0017ec60cd29,898,2024-06-09 05:50:18,4.87,18
20d3c582-f56c-4a19-a497-c8c118a13b38,898,2024-11-14 17:41:07,7.22,8
c06bb273-5665-42cb-a425-7782322cdb10,898,2024-03-17 08:55:17,1.24,6
ca9d9855-04a2-46bb-bb28-55041a4ee73d,899,2024-03-12 23:30:42,2.96,6
5f98db2e-910d-4985-8a4b-b5a818a2864c,899,2024-02-14 23:43:35,5.42,3
6a3afd0b-d33f-4e3f-9967-0536978250ef,899,2024-11-11 03:36:18,21.06,5
6d210132-bd7f-40d5-9f6a-a40b62bb4710,899,2024-04-01 16:08:50,7.82,7
c6e6bdc8-3e0a-4161-b926-24a141fd0bfd,899,2024-08-29 00:28:47,23.43,2
4aebe136-3c01-4ba3-aff2-3698be610be1,900,2024-09-11 23:33:54,12.75,7
cbf49ca5-f21a-4ec2-ac67-db7f225750fb,900,2024-02-16 05:51:47,1.4,8
f4acb9e3-4424-4e2e-a985-b89ef7bd918a,900,2024-04-10 01:33:13,26.79,10
b5b78eb8-3a22-4e67-8400-a50782c3ae50,900,2024-12-12 16:07:17,8.78,12
4a3da978-900f-4cbe-80aa-984c19d1af0f,900,2024-03-08 21:19:35,2.49,2
d1228de7-f980-46b2-86fb-b2e21bee2d69,900,2024-11-10 04:58:32,13.31,15
7e0a7188-a083-4fff-b564-15d1fcf94596,900,2024-11-18 01:28:59,24.65,16
4f5dd597-0f7b-4e6c-8de6-87d480f0c3cb,900,2024-04-06 23:12:41,12.52,15
965b1f53-5f36-4f76-8f6a-3bc74e0f86d0,901,2024-07-07 23:12:10,1.06,20
e2e674a8-72ec-4850-8e46-b32fc6557762,901,2024-07-21 05:19:21,29.35,5
aba74653-a6b9-4dc9-8b0a-74f244eee1b3,901,2024-01-20 21:24:41,8.66,8
89ca3370-2754-476c-90f8-a24c9c3fca33,901,2024-11-28 02:56:02,9.19,17
b175039a-df06-479d-8317-79491b03315a,901,2024-11-22 16:04:22,22.23,2
1ec6d693-3dfe-491f-ba92-ef2d5074632c,901,2024-04-21 07:42:53,17.87,4
884ef616-b9b3-41d4-b529-bb967ea2761c,902,2024-03-10 18:38:47,21.41,6
f0cb2a67-dcde-4d2f-937a-ab73285c31f0,902,2024-09-16 14:54:43,4.61,2
532bbfb4-7826-440d-9630-4d252b016ff9,903,2024-01-31 13:20:55,2.15,18
c39f9882-d776-47da-9801-8ea581940a33,903,2024-09-03 12:11:08,13.46,18
b806bf9f-cef4-455c-b14a-92787dd3cb75,903,2024-07-01 04:28:00,25.01,3
cd7b8ebd-7ea6-41ce-b0c0-c0d38ac691b3,903,2024-08-12 05:31:19,12.85,14
f38b4d58-873e-48bb-970a-7031d7b15dc6,903,2024-06-14 14:00:07,26.65,11
e67a1aa5-9640-4cb8-b6f7-9bb39b7f7869,903,2024-12-15 21:24:55,7.81,14
4c579159-00dc-4c5e-9712-fd7def0e989b,903,2024-08-18 01:17:06,2.14,18
1c248f8e-8944-4f79-bea0-b7c23836d16f,903,2024-03-02 19:31:10,23.08,2
123240ac-2749-479d-9295-70f1e1e3d64d,903,2024-11-12 06:29:10,19.16,4
efa2ccd3-defe-4ca4-8008-4e04135c6eb8,904,2024-07-01 14:40:12,8.66,5
dfe7f69f-a2f5-4021-b361-0111f70f1e2b,904,2024-10-24 07:22:57,13.99,6
ac94b2d5-25a3-4e48-a417-d1de5a09a409,904,2024-08-29 14:47:04,10.12,7
8bc06a40-61c2-4801-a371-ff66dab2e1e9,904,2024-03-06 12:20:31,4.75,3
5bb77310-20f7-4e6f-bc57-e50fbee85b05,904,2024-01-01 16:25:26,14.99,5
8db6579e-a6be-422c-bc62-45a61c99daa0,904,2024-03-18 10:57:58,15.83,1
dd17b0f6-5968-459e-9705-61c05349b3a6,904,2024-03-08 10:42:59,5.6,13
62064e7a-2c32-431a-9d04-734f7610aeeb,905,2024-07-22 23:14:07,1.88,20
e88a4c69-e130-4583-9712-f980078638e1,906,2024-12-10 00:00:16,12.72,10
ef09b398-5f0d-4bcc-81a5-fff8561ff124,906,2024-07-25 01:22:27,6.58,4
ac2cc9d6-1849-4db7-a2bc-3d36cf7ca463,906,2024-02-09 20:17:03,2.79,19
4c974e4c-860c-4645-bbbf-b834cecb2f36,906,2024-09-30 07:30:33,22.83,12
7dafe63b-f98d-4282-9def-af6986e67dbf,907,2024-10-08 15:30:35,11.28,1
fad77591-e098-4203-9a8e-e1e9a61e6dd3,907,2024-11-25 07:13:55,11.54,19
763f57db-4656-4c99-a333-739d6635f0bf,907,2024-12-03 05:58:52,24.87,11
18d70edc-531b-4f07-af74-5c39fa4d402f,908,2024-02-26 04:38:36,24.94,4
8af1e279-d761-4a0e-9cd0-118d0e835d5e,908,2024-09-17 05:45:25,11.63,15
047ad75a-2281-41da-bd25-f98cc9918771,908,2024-06-15 06:43:15,3.01,15
3b7d9874-5f45-47be-8ed6-dbfb6f3d988a,908,2024-04-03 16:51:33,10.42,14
b8e79a82-2f4a-4608-881c-ba853d3c3f96,909,2024-12-23 23:06:38,11.26,15
95d8e911-2f3d-4d84-bb35-104ecf1b10d6,909,2024-03-03 17:34:15,11.72,1
afe06ae7-7e43-487f-bb16-34e68aa99022,909,2024-08-19 11:45:34,1.97,17
6f548c98-e3cf-473d-9a87-5e9ef3f355f5,909,2024-05-01 06:42:44,24.7,11
e03ac8f9-69ca-429b-be45-81b2bf5144bc,909,2024-03-22 10:31:36,20.98,13
08df7094-c2c4-4ac4-ab98-113ba8e1397f,909,2024-01-31 21:00:14,16.31,14
553a1f90-0200-48e4-bd18-5b1f45c3b5c2,909,2024-04-09 16:30:28,12.75,8
7ab7f03d-dbf5-4ae7-bef3-9d19bd02d9d9,910,2024-12-03 07:02:43,23.64,12
6fe56b16-e018-4362-81f2-e1a7281b3969,910,2024-08-26 22:00:53,21.82,1
8719a727-601f-466f-899b-e1917e9c0702,910,2024-02-25 03:47:21,27.15,2
e760bb41-f956-4818-8882-915a42acc1d7,910,2024-03-10 11:11:24,3.63,12
6323815b-e13b-4c18-bfcb-40a6afa2de57,911,2024-01-01 22:45:47,2.48,10
269b3dea-7ffa-449d-a9b2-5f3d22fcab56,911,2024-05-24 07:07:04,28.98,20
2038b7f9-5595-4ba4-99b6-9a433638de53,911,2024-03-08 21:41:55,21.87,9
b36df26d-25f8-4592-b521-9e2e794cfc08,912,2024-03-02 09:32:15,18.93,11
4eb43ac6-9224-483a-873f-36ea2baef439,912,2024-11-10 05:26:52,23.94,7
b3b990de-ef4f-456a-b860-f5d2216751cf,912,2024-05-11 00:06:11,13.85,3
619bb854-22cf-424f-bb79-5601fcf67f18,912,2024-09-17 23:30:42,15.31,8
57f07682-33a1-4b49-9bac-1fbb309794d4,913,2024-10-31 17:05:53,15.52,5
c270043f-80ac-4fb0-93a3-4fe11d8d144a,913,2024-08-08 15:19:38,4.07,11
82901307-d097-4398-b267-2f3851c2d9c7,913,2024-03-20 07:23:14,23.14,9
6a6f971b-8d5e-4b4d-aa99-d3f3ae59e1df,913,2024-04-20 11:08:46,10.02,15
a4dd1ec4-6a20-4746-a09a-142596a7ba19,913,2024-12-25 12:08:52,10.02,20
72e1adb1-65e1-4fb9-b844-bed919735957,914,2024-03-07 21:44:06,23.11,14
ca4043c5-49f7-4074-b9b3-ac3fd44c8893,914,2024-03-17 05:11:38,5.91,17
ed847b38-88cd-4fdc-b11b-b78279ebfd29,914,2024-03-03 07:31:09,8.22,6
2064d111-7c89-4845-b223-0a3e7c15874f,914,2024-01-22 12:04:34,23.22,6
83555b6e-d783-472d-92b4-64cbbca22d06,914,2024-01-28 21:33:08,29.53,18
efb1d10c-e78a-4484-911e-8a80a28221c8,914,2024-01-27 16:42:49,25.47,17
fc3b46bc-f9ef-41ec-ac3d-cf7b5150760f,915,2024-01-06 00:36:26,10.31,20
594e15ae-9e3f-4ad6-a581-fc83acdeac11,915,2024-05-07 02:11:58,29.19,18
3525baa1-50d2-4b52-99b7-dea65ea122c4,915,2024-06-11 10:27:41,26.58,4
5f696c69-03e8-46ca-a6d4-e77e2560330c,916,2024-03-14 01:16:06,23.88,7
2e822abb-e277-4b4d-b5e4-33a469b6deba,916,2024-09-20 23:06:58,11.81,8
c9d47b85-a2fd-49bc-8a60-f1f602742935,917,2024-09-18 00:19:33,16.01,2
476df83d-2b3f-47d5-a3af-f48438daa99e,917,2024-09-05 03:36:06,15.08,20
a9c615ad-73bd-4302-854b-95515772613e,917,2024-01-08 22:32:49,11.12,20
b14082b6-bc87-4652-9b18-51df42003576,917,2024-06-20 19:06:09,19.82,4
7c0de502-401b-4ee8-b270-e40dc2af5bfb,918,2024-04-03 19:14:28,20.11,9
b98f057c-237e-4439-a868-3c2f43ab46b6,918,2024-05-01 10:02:20,24.32,4
f2c2fc85-b795-4cf2-9e2a-6afeb51ec257,918,2024-01-24 02:59:12,25.13,3
787f2b36-a200-49bb-a768-c6280b39f3c0,918,2024-03-11 05:43:46,2.21,20
733b9d7b-29d9-4a96-9706-0a7ccb342579,919,2024-11-07 15:05:10,5.38,12
3486c90d-a0cb-4e4b-8e7e-b4c4b83b67c1,919,2024-04-03 14:17:55,11.74,2
193cb5ad-d04a-4653-be03-c64288d51886,919,2024-07-21 04:26:15,9.74,20
db8a01d8-2246-4d99-9c46-10388bfb7be0,919,2024-05-08 06:39:43,7.91,10
cfa87be5-8ef9-4803-8e81-d1dd22aaa44f,919,2024-12-22 21:29:01,15.03,4
11e87d42-d2b9-4ed4-9ced-b6e9becc5ed1,919,2024-11-11 09:34:06,25.32,2
f32c20fe-9386-48bd-a499-aa0e47722cc3,920,2024-04-01 11:40:14,28.36,13
0c119a22-99a2-4e7c-974c-e29dcc576a38,920,2024-05-11 12:02:41,19.36,11
2c53daf1-c3fc-44a3-a431-0ce0c0093ae7,920,2024-05-08 21:06:25,4.03,14
bcced20b-f25a-4db1-b557-58a434bc64ce,921,2024-11-26 09:45:04,17.19,7
f1982322-d64c-44f7-a83f-4410486268a7,921,2024-10-22 06:43:12,27.46,8
492861c7-ac98-4dd7-b31c-c9a9f8980132,921,2024-04-07 15:10:34,9.58,16
f5d65d66-ad8a-4929-ae63-b83d61394b70,921,2024-01-22 08:42:29,3.36,1
4f130e6d-1998-4689-9393-d8c67be39a2d,921,2024-05-10 10:42:14,17.03,1
a8144d98-d7a2-4f37-a99f-aeed0c459084,922,2024-01-25 18:06:36,27.59,5
52bcd0f0-cafb-4087-8cfd-6c04a92e3d15,922,2024-07-01 15:21:00,11.06,14
e09b9c67-3817-449f-a72b-536334ee1165,922,2024-10-27 22:39:06,23.13,11
99f9814c-2643-496c-84e7-f73d7ea70e43,922,2024-03-18 22:49:47,8.5,14
eb8cd685-fbf8-43c4-8997-22058d9b85e8,922,2024-08-30 12:56:18,21.73,5
4cd0395b-12dc-42ee-bddb-5778b369fa88,923,2024-03-30 08:14:23,14.09,4
3637ea40-fedc-418a-8385-81d8cbf608f5,923,2024-09-01 09:34:49,13.62,16
3cf76bc9-09cc-487e-b2e7-d09ded57a9f5,924,2024-12-22 07:55:30,19.37,12
459b6c76-1d83-492f-99f7-ee6b4ead6e30,924,2024-07-19 19:17:34,10.68,12
eeb6eeba-0eed-4248-ae93-7d5a06fb2885,924,2024-05-11 03:47:12,24.57,14
3f5225bd-2eee-4b11-b80b-f384ddee00fb,924,2024-11-12 01:20:59,29.09,17
335e41b6-ab49-40b1-a02f-71c314233feb,924,2024-03-10 13:51:48,7.59,20
77b16246-d586-44ae-bb67-554767cff5f4,924,2024-03-12 12:31:32,4.73,12
465b768a-6d00-4a11-b9d0-a2e901038049,925,2024-03-02 06:58:56,12.81,6
a23038a9-20b2-4f04-9ed5-6e98839037a2,925,2024-07-13 04:36:46,16.16,6
1fb1634a-aa4f-4bd7-8a67-417035add21b,925,2024-09-04 20:44:58,22.51,5
4f85d245-d86c-43b2-a4c2-4d959de90ba7,925,2024-11-26 08:02:40,26.55,18
2b5d4ce5-1234-4719-9373-b3da32e9f8b1,925,2024-01-29 01:56:08,14.43,8
f448d129-d6b6-4316-a610-b274ddd3fa57,925,2024-02-23 19:37:12,9.39,9
50a6cfc8-7200-4920-abbb-fe70b269fb97,925,2024-01-30 00:23:00,10.25,5
93acf3cb-3497-4b81-8424-579908b85d3f,926,2024-09-29 04:51:44,11.65,8
f1e83b68-f666-4e56-9293-251bf84ef0c2,926,2024-08-06 09:37:14,16.72,6
6985d6dc-ecad-4656-88ea-c1d9075ef773,926,2024-04-13 13:31:36,14.18,9
88cfed51-34fa-442d-97ac-ee8aaa87b410,926,2024-10-17 06:31:40,12.54,19
3f2251a2-914f-4cb9-bee9-de7ec26ac97a,926,2024-04-05 01:00:25,21.85,2
f7acf2b0-5fe2-4950-b197-5dea9f32e49e,926,2024-06-12 01:27:11,2.58,17
a77f8b1c-1868-4e25-a5a8-863b6e611c61,927,2024-09-24 17:16:03,5.97,5
12e95ec6-961b-45e8-9d3a-9118b13ae25a,927,2024-07-01 00:52:47,8.49,17
cdb06ab9-bac4-4cee-8009-53f46531cc4d,927,2024-10-25 16:26:00,15.7,5
8608d8a7-107e-453f-9f6e-19c13e824fba,928,2024-12-20 17:09:45,5.66,8
118433cd-fc45-4ba1-ac8b-591b9ce5385d,928,2024-09-07 21:27:55,5.3,20
c76d517c-03e5-4cfc-bbd1-72954e6c2f7c,928,2024-11-03 13:43:56,16.13,15
c7e6d8c7-70d0-4df5-bd07-3c912935a9eb,928,2024-10-19 17:18:27,20.55,9
d7f0963b-1973-4e62-b08e-917b2b53578d,928,2024-08-11 16:14:50,18.13,17
27cc1ef2-1a34-4930-953e-79694ac9bd4a,929,2024-07-13 18:32:48,11.07,5
9476b70f-979b-47a1-aa8e-078246d95fcd,929,2024-05-25 08:57:39,7.2,8
853e5ede-5be3-472b-ac20-dc498468c3e4,929,2024-01-11 00:05:17,8.77,5
21019b3d-75ae-480d-b9c8-355d9543cab9,929,2024-08-28 13:44:50,29.4,1
362233f1-fd54-48b9-b45e-6651bff8a7d4,929,2024-09-24 09:16:50,9.82,19
89459242-77c5-42e7-a519-29e6ea7c7a31,929,2024-05-23 17:18:44,29.36,12
b60bb373-9476-4142-a66e-b1657cb8d445,930,2024-04-06 05:21:33,7.87,16
41a25028-f300-45e6-9e6b-f30b14ed4dcf,930,2024-02-22 10:24:59,21.21,6
4afb36cc-2576-4324-8c7f-4ac74524f227,930,2024-12-30 11:30:57,7.95,1
fa5f79ea-4f78-430e-bd38-88d2a4aad151,931,2024-04-24 13:09:33,10.7,11
0222e702-3eb4-4e8b-9392-6f08191dad41,931,2024-08-06 09:41:50,5.66,11
af562810-968b-48e1-baea-d3bc904c7370,931,2024-12-22 15:01:36,12.57,16
c240fd20-a0ea-4d80-ad8a-ec9d1caae7b7,931,2024-11-20 14:55:49,3.51,6
8f8bd0d4-f29d-431d-a839-2d625de1498e,931,2024-06-03 11:54:28,10.31,5
120dea47-7c33-453f-9eea-9fb2c4e6bade,931,2024-02-14 05:54:20,11.83,9
ba91734e-4725-4e1e-9175-ce469519a55a,931,2024-06-04 18:26:16,8.41,6
c7791fba-6691-4c07-9d12-ab1c608402b6,931,2024-04-08 00:04:04,3.94,7
4e792d6c-2bf8-4eb9-9e75-e04458662cc5,931,2024-11-17 17:13:01,16.13,10
19510d5d-9acc-4d1a-bc9c-5c418dd70561,932,2024-06-22 18:32:27,21.57,2
55c06c83-47dc-4e75-9f5f-41c69bd29e72,932,2024-06-12 19:30:41,5.48,14
2a2d1a41-c6a1-4931-98d9-f3694eab91b4,932,2024-11-08 13:29:48,2.75,16
7bb5b133-abd4-47ab-a327-e5ab09891b8c,932,2024-03-26 21:39:07,8.41,6
c1ff5226-fcd5-4d9e-8b81-f1b7d1f3c376,932,2024-06-30 01:25:33,5.87,20
57b7506d-4076-45f0-89f8-c42047e20893,932,2024-12-28 01:45:28,18.54,13
8929f487-559b-460e-9f51-514d6d2922da,933,2024-01-04 15:50:47,20.74,13
95a69074-6d5d-4b0d-ad12-13fb3a7164b2,933,2024-03-31 18:24:04,28.9,4
d63c2ccb-9782-4244-9b7a-c3b81a194da3,933,2024-06-05 11:10:43,13.24,14
c88b79b6-839e-48be-a277-0ddd051ff7c9,933,2024-01-02 08:56:59,13.29,18
fb0fd050-df6b-4d7f-949d-5c535aae3dc9,933,2024-04-26 19:50:08,2.33,12
71a05751-d1f1-4044-9d32-9b35aede809b,933,2024-06-05 16:06:12,26.82,12
eb4641ab-6f50-4233-a375-01693ba669b6,934,2024-10-28 01:00:28,13.89,15
cc5552af-f8f7-4fdd-8227-1d8bc2fd7c98,934,2024-12-06 17:28:50,15.52,9
e237d8f5-f82c-4929-bd70-65e910568271,934,2024-05-13 09:37:22,25.19,16
02a79dcc-0da8-495c-b1d9-bc0aa01f6956,934,2024-10-25 07:59:28,22.77,15
7b726d86-023e-47fb-b5a0-98c23bfb6265,935,2024-10-05 13:02:42,27.54,11
b4b935fd-af8f-4dfe-90d1-303b407363a7,935,2024-09-30 03:37:40,28.79,1
73590261-e7f2-44e3-9fcf-19fd252057cc,935,2024-09-08 13:26:49,3.43,3
3203aa9b-81f2-4bd3-8236-811c32b89cf5,935,2024-07-01 09:25:00,16.45,13
e165af0f-0031-41d5-a204-5f87cb9df57c,935,2024-11-12 23:21:53,10.43,15
d9e3edcc-48e0-42cd-b477-e80ff6afaf5b,935,2024-01-12 05:03:59,10.93,13
b9b0a376-2b30-46e0-9f66-b3d48d67d727,936,2024-06-20 11:10:19,1.54,19
369f47c0-9370-4cc5-9ec2-9ad67236c245,936,2024-11-11 16:19:28,18.39,11
16f9b97d-32b1-443a-8584-f7b5cb7de643,936,2024-03-10 07:57:18,10.25,1
09abdd77-2570-4440-aec6-a051064be591,937,2024-02-20 19:35:10,11.41,3
5bdac81f-b409-4fba-a529-cf1f8b8a6b8f,937,2024-01-28 01:19:10,26.34,14
cf30ba3c-541d-405a-b0db-6c77930eb063,937,2024-12-11 06:51:24,1.96,1
d154530d-1ba4-4365-91ac-9808c5d139b8,937,2024-06-05 11:57:47,16.51,6
8cb43790-31f6-4494-9e17-57485dcfe0d1,937,2024-06-11 02:15:16,7.1,18
f66a2b74-5a9c-4450-86ea-7d17893ff8b2,937,2024-03-11 16:02:33,11.68,18
f768fa71-5a24-4cd9-8803-df6525b116ac,938,2024-05-20 21:56:13,23.89,3
683416a9-03e7-4d1c-ad0a-e666520eda3a,938,2024-01-02 09:23:40,28.61,15
a6ea7413-0639-4609-abb6-25223b212bd7,939,2024-07-23 06:10:03,24.09,13
424c39b4-966d-4203-bea7-a8cbc1303919,939,2024-11-29 21:47:42,15.51,9
b8a8646b-b3d3-4997-bd90-3b83aa73679d,939,2024-07-18 02:04:33,28.95,7
81c7f597-9765-412d-8029-6057f95b0820,939,2024-10-03 12:36:04,24.26,7
48eac04a-7721-4e9e-9ed1-6b3f0c8a86e5,939,2024-05-18 03:58:56,13.18,18
67990ed6-14c3-40b7-b2ad-87c4ac761c1a,940,2024-11-23 07:07:05,12.02,10
d283a85c-a5c7-4121-8bd1-1c4f7810ce39,940,2024-04-28 04:48:51,1.29,8
dbfa6759-64c4-47ae-9d0c-9f183cffed2b,940,2024-09-21 04:50:10,10.03,6
728e7a3a-0b3b-4479-b860-912a1d9def12,940,2024-04-08 03:34:11,29.7,19
6c7eb55c-b9f1-40b6-ad35-2970ad128aeb,940,2024-12-11 19:08:09,22.07,8
15d8b6a9-9643-4d43-bfa3-51ca2e5f9aea,940,2024-03-12 23:59:04,21.81,2
27a1457b-fc03-4b1e-9255-7147334dc135,941,2024-11-06 23:50:07,5.29,5
912b0fa1-2251-4aca-9e3d-d605594f9a76,941,2024-03-16 21:42:55,10.13,13
729c90b6-0f42-437c-8258-be23431a2826,941,2024-11-15 06:49:46,25.58,13
0cd9d1bb-4e1b-47c0-a7cc-71bc07cb1457,941,2024-11-19 08:07:00,26.32,17
